,co,nh3,no,no2,o3,pm10,pm2_5,so2,latitude,longitude,Count,AQI,Air_Pollution_Level
90,602.75464,0.7077478,40.7254,-11.840662,419.42053,74.14663,94.16692,-0.31901506,40.1911,105.0282,5.0,4258.0,Hazardous
91,605.21185,0.1448383,39.827114,-10.209147,405.05206,81.1259,129.81007,-0.28497112,40.1911,105.0282,5.0,4258.0,Hazardous
92,609.928,0.07673995,38.82766,-11.063318,398.2861,88.38326,159.50746,-0.30936792,40.1911,105.0282,5.0,4119.0,Hazardous
93,616.8787,0.08468176,37.968548,-11.458614,394.4242,93.90634,173.95964,-0.33607948,40.1911,105.0282,5.0,3943.0,Hazardous
94,627.3244,0.09590531,37.38011,-11.724101,393.7086,96.14882,174.5728,-0.3608109,40.1911,105.0282,5.0,3890.0,Hazardous
95,640.26465,0.10783806,36.944954,-12.027295,391.06192,97.04045,172.5899,-0.3814161,40.1911,105.0282,5.0,3966.0,Hazardous
96,649.22375,0.10659794,36.134727,-12.486319,379.9681,97.7496,172.902,-0.3875583,40.1911,105.0282,5.0,4019.0,Hazardous
97,659.6564,0.114617415,35.21707,-13.014481,369.57758,98.46922,177.4672,-0.3934801,40.1911,105.0282,5.0,4080.0,Hazardous
98,668.72144,0.13193248,34.379124,-13.211689,364.1488,99.42987,182.56493,-0.3858105,40.1911,105.0282,5.0,4134.0,Hazardous
99,672.6383,0.15333045,33.574947,-13.57306,358.92682,101.45841,191.37997,-0.37760416,40.1911,105.0282,5.0,4157.0,Hazardous
100,674.34753,0.17622922,33.12145,-14.019667,362.92285,103.92931,201.64386,-0.3755379,40.1911,105.0282,5.0,4167.0,Hazardous
101,675.2263,0.18921852,32.898434,-14.362704,370.0325,105.4984,206.13655,-0.37591255,40.1911,105.0282,5.0,4172.0,Hazardous
102,674.94714,0.18850775,32.381927,-14.225983,367.18665,106.15864,207.18108,-0.38022774,40.1911,105.0282,5.0,4172.0,Hazardous
103,671.7023,0.20468983,31.725668,-13.812664,365.49768,104.93732,200.18526,-0.37800017,40.1911,105.0282,5.0,4172.0,Hazardous
104,410.52325,0.19476068,9.458552,64.19344,8.871077,104.64921,211.10742,-0.43914536,40.1911,105.0282,5.0,4172.0,Hazardous
105,292.43906,0.58324146,3.9446683,54.934322,142.88495,80.45418,228.07333,0.2963893,40.1911,105.0282,5.0,4172.0,Hazardous
106,258.16907,0.7183937,2.3953364,69.112724,178.62204,60.215603,165.45406,0.19108024,40.1911,105.0282,5.0,4172.0,Hazardous
107,244.75835,0.58290255,1.3846126,87.94516,178.60585,28.18406,30.610416,0.11694301,40.1911,105.0282,5.0,4172.0,Hazardous
108,239.96585,0.39550447,0.8787281,86.45397,164.00735,25.801199,69.1378,0.13782033,40.1911,105.0282,5.0,4172.0,Hazardous
109,237.1842,0.313194,0.6761323,85.85096,148.45386,22.126738,67.22006,0.1121242,40.1911,105.0282,5.0,4170.0,Hazardous
110,231.88098,0.21429674,0.3485184,89.94351,113.742676,13.52243,33.201233,0.068367064,40.1911,105.0282,5.0,4151.0,Hazardous
111,234.72131,0.17498104,0.48700944,88.895,116.91794,14.692952,45.799984,0.1188046,40.1911,105.0282,5.0,2615.0,Hazardous
112,234.33778,0.16088982,0.5066244,88.00692,117.12823,14.85862,47.091846,0.10791588,40.1911,105.0282,5.0,1920.0,Hazardous
113,233.30516,0.1396172,0.58271754,85.05028,106.741135,15.4761505,53.68411,0.114345804,40.1911,105.0282,5.0,1719.0,Hazardous
114,234.19046,0.13137092,0.87055653,80.49006,97.81903,17.844358,69.54759,0.13179432,40.1911,105.0282,5.0,1640.0,Hazardous
115,236.4503,0.1231566,1.1956745,77.560814,89.02724,21.119164,86.5092,0.15748578,40.1911,105.0282,5.0,1612.0,Hazardous
116,239.45743,0.1173621,1.4339547,73.91804,82.65863,25.263718,106.397026,0.18600148,40.1911,105.0282,5.0,1609.0,Hazardous
117,242.26512,0.115253635,1.5309495,69.50581,70.11544,29.810137,127.676674,0.21401471,40.1911,105.0282,5.0,1625.0,Hazardous
118,244.66603,0.12088293,1.5748075,64.76195,61.558258,33.906517,146.01686,0.2510861,40.1911,105.0282,5.0,1639.0,Hazardous
119,244.75243,0.11958271,1.4815876,61.670895,50.729187,36.883404,158.76884,0.27163953,40.1911,105.0282,5.0,1640.0,Hazardous
120,242.82236,0.1195209,1.2960718,60.32093,42.953476,39.279312,170.38525,0.28891984,40.1911,105.0282,5.0,1640.0,Hazardous
121,241.45993,0.11627229,1.1174095,58.647568,36.20423,40.926064,180.1432,0.29145578,40.1911,105.0282,5.0,1640.0,Hazardous
122,239.76958,0.12059299,0.9260573,57.74307,33.414013,42.88034,190.72055,0.3062096,40.1911,105.0282,5.0,1640.0,Hazardous
123,238.94121,0.12673002,0.77904224,57.442776,33.653557,44.385025,198.6132,0.31176308,40.1911,105.0282,5.0,1640.0,Hazardous
124,239.16562,0.13710895,0.6953536,57.92867,39.750042,45.326332,200.10214,0.31518763,40.1911,105.0282,5.0,1640.0,Hazardous
125,241.34529,0.14877373,0.67051417,61.56831,55.12383,44.853123,190.02966,0.32547876,40.1911,105.0282,5.0,1640.0,Hazardous
126,242.49237,0.16311365,0.6391097,66.681816,74.52445,43.277187,173.34294,0.3231773,40.1911,105.0282,5.0,1640.0,Hazardous
127,242.35004,0.17369962,0.6253476,71.42461,93.88014,41.995808,160.96144,0.30954978,40.1911,105.0282,5.0,1628.0,Hazardous
128,244.075,0.18564206,0.61591446,76.879585,115.31606,38.993977,144.00227,0.27550626,40.1911,105.0282,5.0,1636.0,Hazardous
129,244.60892,0.20615786,0.5943161,80.08762,124.88872,37.992237,139.51228,0.22999102,40.1911,105.0282,5.0,1639.0,Hazardous
130,243.67613,0.23233926,0.54996705,82.08811,127.06432,37.713814,139.69283,0.20338611,40.1911,105.0282,5.0,1639.0,Hazardous
131,240.18536,0.2349607,0.4294136,81.67175,116.53079,35.533245,131.31131,0.17141217,40.1911,105.0282,5.0,1639.0,Hazardous
132,233.77205,0.20527658,0.24497475,83.84516,101.29232,28.87457,100.16571,0.13477193,40.1911,105.0282,5.0,1639.0,Hazardous
133,229.3484,0.16766608,0.17539917,86.42824,94.1494,23.261621,76.13034,0.13708861,40.1911,105.0282,5.0,1639.0,Hazardous
134,226.1749,0.13405414,0.12701617,94.082466,97.214745,14.761024,32.68823,0.12283875,40.1911,105.0282,5.0,1639.0,Hazardous
135,222.96413,0.10679881,0.18253972,93.10958,85.61763,14.919237,42.862175,0.109211214,40.1911,105.0282,5.0,1639.0,Hazardous
136,221.427,0.09694233,0.22201042,90.273964,73.35488,14.299842,47.082787,0.1057905,40.1911,105.0282,5.0,1639.0,Hazardous
137,222.54817,0.091725215,0.3113948,87.338356,73.85855,12.577153,42.97881,0.11572944,40.1911,105.0282,5.0,1633.0,Hazardous
138,223.34068,0.09069503,0.38135907,83.375404,70.09583,14.123532,56.66343,0.129955,40.1911,105.0282,5.0,1613.0,Hazardous
139,224.20683,0.088971324,0.34041914,81.981255,56.260303,15.61615,63.261074,0.31042564,40.1911,105.0282,5.0,1575.0,Hazardous
140,239.86671,0.2468445,1.0256721,83.75445,168.29018,18.646866,54.738712,0.9819573,40.1911,105.0282,5.0,1611.0,Hazardous
141,254.79272,0.32422206,3.100671,78.5392,271.6379,23.236315,64.5454,1.2643179,40.1911,105.0282,5.0,1699.0,Hazardous
142,255.07225,0.21150365,4.753552,75.73656,273.1774,22.589243,50.581394,1.0978062,40.1911,105.0282,5.0,1700.0,Hazardous
143,251.21262,0.18782741,4.9059744,76.87247,256.84988,22.274374,54.484573,1.0040506,40.1911,105.0282,5.0,1700.0,Hazardous
144,251.52263,0.19504903,4.5782366,77.40109,254.34755,20.498098,47.330574,1.0802958,40.1911,105.0282,5.0,1700.0,Hazardous
145,255.22014,0.20309646,4.4195814,76.99836,258.375,18.545845,37.55235,1.2372334,40.1911,105.0282,5.0,1701.0,Hazardous
146,256.78506,0.1968316,4.3202534,75.485176,253.37984,18.573202,40.166412,1.3504316,40.1911,105.0282,5.0,1711.0,Hazardous
147,258.7515,0.19309266,4.228412,74.00112,248.99037,19.853695,48.66571,1.426081,40.1911,105.0282,5.0,1722.0,Hazardous
148,261.99854,0.20000593,4.1602736,73.85663,252.79935,20.179188,49.139793,1.4547297,40.1911,105.0282,5.0,1741.0,Hazardous
149,267.1947,0.20541614,4.1866336,73.37137,258.87518,19.740751,46.36676,1.45829,40.1911,105.0282,5.0,1772.0,Hazardous
150,271.57248,0.20475796,4.20795,70.7081,251.97049,20.658844,53.982212,1.3991414,40.1911,105.0282,5.0,1797.0,Hazardous
151,273.52838,0.21263738,4.21162,67.66534,244.53468,22.046095,62.47398,1.3589906,40.1911,105.0282,5.0,1809.0,Hazardous
152,273.8861,0.22942635,4.172057,68.47608,247.2549,22.617767,63.409767,1.3526951,40.1911,105.0282,5.0,1811.0,Hazardous
153,268.46536,0.44902188,4.4407587,71.04398,248.01736,22.822535,56.3305,1.2567879,40.1911,105.0282,5.0,1811.0,Hazardous
154,262.55423,0.91360813,4.760584,76.627846,260.82736,26.021318,61.37666,1.2795131,40.1911,105.0282,5.0,1811.0,Hazardous
155,259.31113,1.3216805,4.443801,78.934555,252.74217,28.56561,72.79257,1.2416307,40.1911,105.0282,5.0,1811.0,Hazardous
156,257.0217,1.5948163,4.1858697,79.171165,247.07845,28.349081,77.11567,1.1471983,40.1911,105.0282,5.0,1811.0,Hazardous
157,252.12907,1.4941925,3.5565057,82.75436,241.10286,24.991837,64.00447,0.98940516,40.1911,105.0282,5.0,1811.0,Hazardous
158,233.12212,0.91425115,2.266191,100.44923,234.63808,7.36692,-10.15244,0.3919092,40.1911,105.0282,5.0,1811.0,Hazardous
159,226.05392,0.6560001,2.4059842,96.71198,241.4268,14.959279,37.02783,0.2513281,40.1911,105.0282,5.0,1811.0,Hazardous
160,226.87389,0.5602841,2.8961413,90.53099,239.56198,18.534851,50.73431,0.3554261,40.1911,105.0282,5.0,1779.0,Hazardous
161,231.04955,0.41754073,3.3485417,86.4246,232.40154,20.817484,59.784184,0.4683943,40.1911,105.0282,5.0,1744.0,Hazardous
162,231.11346,0.23863328,3.1184356,83.7259,202.46379,23.811352,81.78704,0.3405176,40.1911,105.0282,5.0,1725.0,Hazardous
163,233.78183,0.211295,3.1957953,77.055984,203.06291,28.450863,105.93718,0.4725833,40.1911,105.0282,5.0,1712.0,Hazardous
164,240.55743,0.17154834,2.373674,77.35864,174.05542,35.942074,121.07299,1.756819,40.1911,105.0282,5.0,1683.0,Hazardous
165,243.01103,0.23043814,2.5885625,71.61335,173.32787,26.6319,95.75765,0.7338316,40.1911,105.0282,5.0,1629.0,Hazardous
166,232.74504,0.122061074,1.386404,70.048195,104.42559,38.591732,149.03653,1.6453683,40.1911,105.0282,5.0,1629.0,Hazardous
167,241.10992,0.16892496,1.1148989,69.96517,117.46036,34.74465,118.78551,1.9268701,40.1911,105.0282,5.0,1629.0,Hazardous
168,242.4581,0.17355794,0.9833451,68.85267,118.55871,35.063194,119.3747,1.859291,40.1911,105.0282,5.0,1629.0,Hazardous
169,242.61969,0.17673293,0.9543261,68.091515,115.71604,36.093925,123.24917,1.7775495,40.1911,105.0282,5.0,1629.0,Hazardous
170,246.75731,0.31817234,2.5813246,71.84528,215.46072,27.511013,93.51882,0.87994075,40.1911,105.0282,5.0,1652.0,Hazardous
171,233.07607,0.09692576,1.4893372,64.07548,95.246376,46.80759,196.69868,1.3291576,40.1911,105.0282,5.0,1652.0,Hazardous
172,246.65419,0.23037717,1.3134831,67.77184,140.38155,42.38085,148.36606,1.7564259,40.1911,105.0282,5.0,1652.0,Hazardous
173,252.07137,0.37743315,2.9439309,74.35648,266.57666,27.91413,81.51277,1.0615406,40.1911,105.0282,5.0,1683.0,Hazardous
174,235.42877,0.11640149,1.500162,73.42631,149.52927,50.14002,204.39412,1.3886822,40.1911,105.0282,5.0,1683.0,Hazardous
175,248.16986,0.24875836,1.4248679,75.11145,180.0398,43.68318,155.8995,1.6460907,40.1911,105.0282,5.0,1683.0,Hazardous
176,250.21983,0.25550202,1.5422543,75.20371,191.38168,44.24498,152.87842,1.5288825,40.1911,105.0282,5.0,1683.0,Hazardous
177,248.63954,0.40016526,1.980156,76.0209,197.88248,43.97269,147.34656,1.3659135,40.1911,105.0282,5.0,1683.0,Hazardous
178,242.4825,0.7162029,2.2889524,78.6554,197.40216,44.23903,141.04669,1.2456361,40.1911,105.0282,5.0,1683.0,Hazardous
179,241.00179,1.012919,2.4668038,79.05503,199.7565,44.70501,136.6771,1.1828506,40.1911,105.0282,5.0,1683.0,Hazardous
180,241.86032,1.1978252,2.5496826,80.4996,206.66272,43.479885,125.47073,1.1354218,40.1911,105.0282,5.0,1683.0,Hazardous
181,240.8233,1.2506555,2.5910387,80.87895,201.62567,44.129105,131.44621,1.0471114,40.1911,105.0282,5.0,1672.0,Hazardous
182,242.65628,0.9927802,2.662646,92.60108,260.90155,24.883806,45.327766,0.53135073,40.1911,105.0282,5.0,1672.0,Hazardous
183,233.78148,0.7551621,2.5558531,92.904465,252.77179,29.537018,88.09159,0.22448264,40.1911,105.0282,5.0,1672.0,Hazardous
184,233.01923,0.5716909,2.7148387,92.098526,246.05997,30.798742,98.30011,0.1818943,40.1911,105.0282,5.0,1663.0,Hazardous
185,236.05173,0.37057963,3.0170777,84.322815,229.38387,35.539448,124.857254,0.22542797,40.1911,105.0282,5.0,1627.0,Hazardous
186,238.12703,0.26592124,3.3101454,75.91505,202.74495,40.60163,150.62527,0.25756434,40.1911,105.0282,5.0,1627.0,Hazardous
187,240.56839,0.24010779,3.5881493,70.634895,188.63129,43.697205,164.02065,0.28372103,40.1911,105.0282,5.0,1627.0,Hazardous
188,241.06506,0.22670375,3.5624485,67.83918,175.07811,45.382957,171.00966,0.29939002,40.1911,105.0282,5.0,1627.0,Hazardous
189,243.11256,0.22297877,3.5577667,63.253723,162.33539,48.353035,187.85318,0.30531138,40.1911,105.0282,5.0,1630.0,Hazardous
190,244.81348,0.20103778,3.5660162,59.700695,130.99173,52.807602,209.98494,0.30077213,40.1911,105.0282,5.0,1640.0,Hazardous
191,246.2921,0.19351482,3.4531772,58.33508,118.80478,56.90985,227.31165,0.3375694,40.1911,105.0282,5.0,1649.0,Hazardous
192,244.84164,0.20470974,3.056568,58.792877,121.155334,60.351486,239.50703,0.34929407,40.1911,105.0282,5.0,1649.0,Hazardous
193,244.20575,0.22496821,2.6831448,58.63358,131.31279,62.48105,245.50604,0.34608036,40.1911,105.0282,5.0,1649.0,Hazardous
194,244.38702,0.2449603,2.4313092,58.163044,139.50137,64.88305,254.0902,0.3346547,40.1911,105.0282,5.0,1649.0,Hazardous
195,244.52608,0.2692688,2.2962527,58.56062,152.4086,67.48008,264.26126,0.3315001,40.1911,105.0282,5.0,1649.0,Hazardous
196,244.13086,0.28309143,2.1741638,59.573174,161.14653,70.520935,276.20056,0.30902788,40.1911,105.0282,5.0,1649.0,Hazardous
197,243.37813,0.28826112,2.0164835,61.41632,164.69255,72.38653,282.22003,0.2856407,40.1911,105.0282,5.0,1649.0,Hazardous
198,242.59627,0.28518432,1.8476092,62.892,159.61403,72.903656,281.12286,0.26369965,40.1911,105.0282,5.0,1649.0,Hazardous
199,241.8565,0.2717612,1.7313764,65.19192,141.4877,71.61359,268.636,0.25144812,40.1911,105.0282,5.0,1640.0,Hazardous
200,241.20198,0.24704924,1.628265,68.66433,118.00297,66.33061,238.26225,0.24809293,40.1911,105.0282,5.0,1638.0,Hazardous
201,238.9478,0.27662063,1.5988528,72.62364,105.80007,61.115883,212.85463,0.24781945,40.1911,105.0282,5.0,1638.0,Hazardous
202,233.55554,0.3715366,1.4523386,78.866264,101.4047,55.55758,186.88486,0.2341421,40.1911,105.0282,5.0,1638.0,Hazardous
203,227.45036,0.40496415,1.0709645,87.172714,99.96547,46.67101,148.962,0.18431002,40.1911,105.0282,5.0,1636.0,Hazardous
204,224.3862,0.34052315,0.68520063,92.25477,99.306046,38.87511,122.30068,0.13829952,40.1911,105.0282,5.0,1632.0,Hazardous
205,223.24617,0.2739849,0.50301296,93.88856,100.72856,37.340458,125.642815,0.1447612,40.1911,105.0282,5.0,1627.0,Hazardous
206,219.40509,0.19835436,0.27779245,106.14581,121.81971,16.586977,16.341438,0.14623825,40.1911,105.0282,5.0,1623.0,Hazardous
207,218.23586,0.13405854,0.3497237,101.654884,113.139885,19.075102,48.824898,0.18109679,40.1911,105.0282,5.0,1619.0,Hazardous
208,219.36856,0.1372556,0.38636875,100.85329,117.3731,20.524445,59.301178,0.21461345,40.1911,105.0282,5.0,1606.0,Hazardous
209,220.45993,0.13407594,0.4989833,98.80087,119.607735,25.637878,85.46945,0.25880703,40.1911,105.0282,5.0,1574.0,Hazardous
210,223.60081,0.14184175,0.7909316,93.22947,122.36824,33.586147,124.907104,0.2932954,40.1911,105.0282,5.0,1538.0,Hazardous
211,227.44925,0.16096191,0.9484459,93.01025,135.36551,39.247826,144.49785,0.33503798,40.1911,105.0282,5.0,1538.0,Hazardous
212,231.08449,0.19473425,1.0272413,92.6773,159.88297,43.299004,158.28241,0.37224692,40.1911,105.0282,5.0,1559.0,Hazardous
213,234.52408,0.22583209,1.1498295,91.9078,182.99,48.170597,176.88834,0.36756486,40.1911,105.0282,5.0,1580.0,Hazardous
214,237.55067,0.24795385,1.3251737,90.48519,202.75859,52.276688,193.49168,0.33284035,40.1911,105.0282,5.0,1597.0,Hazardous
215,239.9914,0.26275307,1.4551741,89.4698,212.2029,55.276222,204.8175,0.27487028,40.1911,105.0282,5.0,1612.0,Hazardous
216,241.03116,0.27226728,1.4671535,86.57961,212.38116,58.88829,221.39024,0.28002098,40.1911,105.0282,5.0,1618.0,Hazardous
217,241.20343,0.2804585,1.3692617,83.82172,206.72897,61.003902,229.70265,0.3468528,40.1911,105.0282,5.0,1619.0,Hazardous
218,240.95578,0.28065172,1.1867942,83.9275,198.18466,58.44016,215.62941,0.39265,40.1911,105.0282,5.0,1619.0,Hazardous
219,238.07591,0.262999,0.9151851,86.01142,184.81349,53.084106,193.00766,0.35972512,40.1911,105.0282,5.0,1619.0,Hazardous
220,236.54962,0.24170776,0.7419492,87.12203,173.59511,50.832947,189.72073,0.3214675,40.1911,105.0282,5.0,1619.0,Hazardous
221,236.6852,0.23193036,0.67415154,87.36381,167.54785,50.31389,191.82349,0.29736397,40.1911,105.0282,5.0,1619.0,Hazardous
222,236.00926,0.22001159,0.6071291,86.506096,152.96024,48.702496,184.93927,0.27416113,40.1911,105.0282,5.0,1619.0,Hazardous
223,236.49477,0.22001727,0.71048504,85.18727,143.88351,45.908073,168.0468,0.30012873,40.1911,105.0282,5.0,1619.0,Hazardous
224,238.00687,0.2291336,0.944429,85.05251,146.61507,43.980667,152.64784,0.36793154,40.1911,105.0282,5.0,1619.0,Hazardous
225,238.27115,0.28691503,1.195547,87.770065,164.94492,41.771133,134.47285,0.46754092,40.1911,105.0282,5.0,1617.0,Hazardous
226,234.45856,0.3777396,1.2395179,94.32027,188.227,36.85798,103.47888,0.56333923,40.1911,105.0282,5.0,1602.0,Hazardous
227,229.60944,0.42968217,1.1880219,99.18319,199.77412,31.839762,81.01365,0.5981372,40.1911,105.0282,5.0,1602.0,Hazardous
228,225.25299,0.4529014,1.1724985,98.263016,193.62949,30.152433,81.96632,0.5777972,40.1911,105.0282,5.0,1602.0,Hazardous
229,223.06178,0.47537506,1.2364999,100.39924,206.81818,29.178942,78.27705,0.56831974,40.1911,105.0282,5.0,1602.0,Hazardous
230,224.70915,0.38441816,1.316832,108.86798,249.38383,21.032314,37.745266,0.4431713,40.1911,105.0282,5.0,1602.0,Hazardous
231,228.28407,0.33355296,1.7872287,107.18788,303.09116,23.278084,53.737186,0.36937892,40.1911,105.0282,5.0,1602.0,Hazardous
232,230.5719,0.32966697,2.482085,103.92604,334.9106,24.228067,57.858738,0.27826,40.1911,105.0282,5.0,1602.0,Hazardous
233,227.02342,0.2879898,2.758381,102.72426,319.88486,26.08615,68.70518,0.19030815,40.1911,105.0282,5.0,1579.0,Hazardous
234,220.4134,0.210568,2.0690787,99.14709,254.8299,27.68143,91.016335,0.17746018,40.1911,105.0282,5.0,1556.0,Hazardous
235,215.19803,0.1732451,1.2726266,95.92475,170.18587,27.676771,106.64951,0.25166896,40.1911,105.0282,5.0,1556.0,Hazardous
236,215.26035,0.15293717,1.0171713,90.39937,98.43257,30.285604,125.64137,0.29245976,40.1911,105.0282,5.0,1556.0,Hazardous
237,223.07893,0.14374393,1.2483512,83.11171,91.125916,40.23504,177.28365,0.34385264,40.1911,105.0282,5.0,1556.0,Hazardous
238,228.19379,0.14236374,1.231142,80.88943,95.77651,48.827404,209.22862,0.29288858,40.1911,105.0282,5.0,1556.0,Hazardous
239,232.98035,0.15325467,0.8875426,88.85166,119.34889,41.021233,150.4451,0.26745117,40.1911,105.0282,5.0,1570.0,Hazardous
240,237.39792,0.16549622,0.5497529,92.742195,132.58229,39.412365,142.0399,0.25593427,40.1911,105.0282,5.0,1596.0,Hazardous
241,238.39438,0.165254,0.36599657,90.567314,122.35928,41.092854,155.93568,0.22405294,40.1911,105.0282,5.0,1602.0,Hazardous
242,233.67686,0.15898204,0.27537256,86.87365,99.21592,37.17612,143.5027,0.22064783,40.1911,105.0282,5.0,1602.0,Hazardous
243,227.32684,0.12869595,0.09830617,87.69097,79.11264,38.55163,170.59134,0.19841243,40.1911,105.0282,5.0,1602.0,Hazardous
244,223.51791,0.1025869,0.06076508,89.26432,65.31057,55.480606,285.81396,0.17046309,40.1911,105.0282,5.0,1602.0,Hazardous
245,224.5833,0.11116298,0.20195107,87.76492,64.695465,69.374435,376.00418,0.15683149,40.1911,105.0282,5.0,1602.0,Hazardous
246,225.37352,0.11729615,0.19725873,84.56126,51.376453,66.704796,363.7784,0.1101845,40.1911,105.0282,5.0,1602.0,Hazardous
247,225.23691,0.112702385,0.133826,82.69216,34.67009,50.901455,273.17224,0.078357875,40.1911,105.0282,5.0,1602.0,Hazardous
248,226.51237,0.0989471,0.1651752,80.521164,26.789173,37.741447,199.6209,0.07639643,40.1911,105.0282,5.0,1602.0,Hazardous
249,227.8,0.090647645,0.15983932,80.060844,24.517603,32.57514,172.26328,0.09127121,40.1911,105.0282,5.0,1575.0,Hazardous
250,228.86928,0.09328559,0.15425107,79.52038,26.869722,35.058163,189.63525,0.09547146,40.1911,105.0282,5.0,1546.0,Hazardous
251,232.74245,0.14391795,0.38574696,82.48962,88.0559,27.405495,137.33989,0.14009628,40.1911,105.0282,5.0,1569.0,Hazardous
252,231.3641,0.21086104,0.55891925,86.70122,156.06844,26.5777,122.67417,0.20184101,40.1911,105.0282,5.0,1569.0,Hazardous
253,223.52098,0.18426445,0.49788052,87.38692,156.67195,26.431242,116.41489,0.084398836,40.1911,105.0282,5.0,1569.0,Hazardous
254,215.28363,0.14911437,0.24222845,86.82219,107.51864,21.410437,100.95972,0.009714157,40.1911,105.0282,5.0,1569.0,Hazardous
255,213.08585,0.12158762,0.14607666,86.90309,70.889565,17.371847,84.83185,0.008897522,40.1911,105.0282,5.0,1569.0,Hazardous
256,212.0585,0.09722565,0.1490646,86.59977,50.998913,15.046051,72.73383,0.023428822,40.1911,105.0282,5.0,1569.0,Hazardous
257,213.19545,0.086215846,0.26813874,84.07937,46.026028,18.6939,95.1437,0.059596315,40.1911,105.0282,5.0,1569.0,Hazardous
258,215.19542,0.07714538,0.44699576,81.63389,42.634033,14.485512,72.09761,0.070952356,40.1911,105.0282,5.0,1569.0,Hazardous
259,216.62039,0.074551664,0.5460548,79.47882,38.333733,14.6698,72.67991,0.09068356,40.1911,105.0282,5.0,1561.0,Hazardous
260,216.76918,0.075534284,0.5937869,76.64872,33.60478,16.060394,80.15333,0.114074804,40.1911,105.0282,5.0,1515.0,Hazardous
261,218.44511,0.07590944,0.64124805,73.06928,27.7694,17.414583,88.222496,0.13775285,40.1911,105.0282,5.0,1485.0,Hazardous
262,220.1083,0.07839047,0.6672126,69.60447,21.822403,19.257147,95.893005,0.1623152,40.1911,105.0282,5.0,1495.0,Hazardous
263,220.74178,0.07966224,0.6493264,66.33613,17.224546,21.088264,104.03537,0.18521276,40.1911,105.0282,5.0,1498.0,Hazardous
264,221.0126,0.07977205,0.58298135,64.05932,14.995614,22.58805,110.92126,0.20197117,40.1911,105.0282,5.0,1500.0,Hazardous
265,221.1697,0.08189696,0.47411945,63.291492,14.79928,24.198034,118.57427,0.21755311,40.1911,105.0282,5.0,1501.0,Hazardous
266,221.17262,0.085171655,0.38192853,62.203114,13.817897,26.227262,128.97183,0.22186053,40.1911,105.0282,5.0,1501.0,Hazardous
267,221.14803,0.08851478,0.30147782,61.771942,12.922494,28.305046,138.2058,0.23245305,40.1911,105.0282,5.0,1501.0,Hazardous
268,221.24554,0.092671305,0.24735253,62.125416,14.542566,29.447704,141.28856,0.23913027,40.1911,105.0282,5.0,1501.0,Hazardous
269,220.95946,0.09450429,0.15677617,65.56074,18.163124,29.746946,138.08743,0.25169817,40.1911,105.0282,5.0,1501.0,Hazardous
270,220.26761,0.09218926,0.0712848,70.994934,22.173014,29.282066,131.5315,0.2634184,40.1911,105.0282,5.0,1501.0,Hazardous
271,219.77028,0.0886847,0.06601475,75.868774,27.220097,28.03304,122.4472,0.2646543,40.1911,105.0282,5.0,1501.0,Hazardous
272,219.31172,0.08244118,0.123155944,81.278114,32.038395,24.348452,102.08288,0.2502055,40.1911,105.0282,5.0,1501.0,Hazardous
273,218.7424,0.09873598,0.231262,85.082855,37.513447,20.92214,85.66772,0.23679715,40.1911,105.0282,5.0,1501.0,Hazardous
274,216.45285,0.1210579,0.25711432,86.86433,41.11804,19.854292,82.83767,0.22290999,40.1911,105.0282,5.0,1501.0,Hazardous
275,214.87006,0.1214434,0.26530966,85.63287,40.602062,16.598778,69.909935,0.18602657,40.1911,105.0282,5.0,1501.0,Hazardous
276,213.3378,0.10725566,0.21029012,85.429695,41.20987,11.691779,47.555145,0.1310832,40.1911,105.0282,5.0,1500.0,Hazardous
277,211.34421,0.09263128,0.17453824,85.58478,42.39318,10.090466,42.49865,0.094752215,40.1911,105.0282,5.0,1496.0,Hazardous
278,210.63332,0.08907601,0.19719811,88.49953,52.200867,6.502269,22.477491,0.063570924,40.1911,105.0282,5.0,1493.0,Hazardous
279,209.32579,0.0856164,0.21630372,87.778275,51.031116,7.2810545,27.895267,0.053226884,40.1911,105.0282,5.0,1490.0,Hazardous
280,208.71391,0.08048382,0.22912908,86.68292,49.11857,7.6805797,30.9672,0.047676012,40.1911,105.0282,5.0,1487.0,Hazardous
281,208.55542,0.07450609,0.24368939,82.69028,41.02791,9.459938,43.303623,0.050567105,40.1911,105.0282,5.0,1473.0,Hazardous
282,209.94283,0.07289648,0.25853616,77.79123,33.967056,12.170526,60.351418,0.0813447,40.1911,105.0282,5.0,1464.0,Hazardous
283,210.77414,0.073566236,0.23469716,74.20541,29.884048,15.03612,76.25902,0.123453245,40.1911,105.0282,5.0,1455.0,Hazardous
284,213.00108,0.07853821,0.23064156,72.06059,32.03365,17.853552,90.846085,0.16872254,40.1911,105.0282,5.0,1453.0,Hazardous
285,214.09955,0.084875934,0.16828087,72.94016,34.58139,19.496275,97.7973,0.18637832,40.1911,105.0282,5.0,1459.0,Hazardous
286,214.0902,0.08781055,0.15846667,73.12712,35.019085,20.61878,101.506714,0.19692425,40.1911,105.0282,5.0,1459.0,Hazardous
287,215.3611,0.08466555,0.1420621,74.763916,34.539375,21.158932,101.91485,0.19737549,40.1911,105.0282,5.0,1467.0,Hazardous
288,216.14282,0.083315305,0.12823011,75.40796,31.62596,21.742508,102.96002,0.20497686,40.1911,105.0282,5.0,1471.0,Hazardous
